ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem
72,35.331566,0.067798235,34.534706,35.36273,36.650906,2.1161995,253.8208,428.2138,24.013443,27.334053,0.38648793,0.4210212,0.20354009,0.3839197,0.53238463,0.32884455,2.790671,1.8980716,1.6703225,0.90831894,0.12401048,0.59002125,21.534029,0.5508116,14.983537,0.7516989,2.0500243,5.8608913,-0.3346305,-36.418755,0.017021142,1.4868598,1.0202668,0.55005264,8.528503,0.34563133,6.7814045,1.3656466,27.193346,0.32543933,768.87146,0.23450264,1362.2006,0.16708873,-115.333466,-0.79510415,1790.9673,0.11423707,1129.5139,0.29039645,-118.23938,-0.71869564,2901.184,0.072149135,869.54987,0.41710663,-121.6554,-0.6678644,-17.278543,-0.39634866,29.698334,0.23704004,0.035755813,0.44939595,-0.017021004,-0.81360567,0.16533943,0.42519888,28.73237,0.2786823,13.447405,0.8893599,-1.3299905,-11.107057,-4.6185303,-3.0181956,-10.944419,19.66226,0.012580182,-0.003730078,0.08740136,2.4006002,1.7275914,0.26391304,0.1825997,0.30313432,0.40374815,-30.06812,26
74,34.95152,0.053288963,33.510876,34.68996,36.527626,3.0167503,64.307175,106.18476,12.410735,8.463474,0.48612493,0.40975228,0.2872038,0.46966788,0.65308404,0.36588025,3.4347315,2.0215144,2.1754677,1.1229901,0.20637159,0.61250746,25.73299,0.37395015,10.809161,1.0202831,4.301619,2.5187237,-3.4089925,-3.2318199,0.020656202,1.6643951,1.1079149,0.5075314,8.073136,0.33945024,7.4085283,1.4379708,25.853258,0.37829953,733.32996,0.2721658,1384.4823,0.15892367,-96.07732,-0.93343776,1786.3636,0.13339496,1095.57,0.2698525,-98.98003,-0.83395326,2879.1099,0.08720959,949.41455,0.324069,-103.10863,-0.76562804,-17.39545,-0.39471143,29.523726,0.24606453,0.039430477,0.42977953,-0.019453896,-0.63439065,0.25530118,0.44828814,29.340302,0.2752971,10.840839,1.1000271,4.6017704,2.7740932,-6.5251517,-1.8764453,-12.304265,21.396927,0.026635105,-0.008368603,0.13771196,2.7006752,2.103155,0.26940474,0.17812751,0.19696203,0.2729184,-26.318647,32
75,27.084585,0.05691337,25.841408,26.950394,28.499783,2.6583748,56.9129,94.313644,25.340618,55.963287,0.5444247,0.38684297,0.32946607,0.54364055,0.7200044,0.3905383,3.935201,2.3130503,2.489311,1.2675908,0.26695573,0.54733217,27.27866,0.36858448,15.774852,0.5982633,3.1971884,3.3654144,6.2487917,1.5318114,0.017488504,0.91182345,1.277489,0.5053176,4.916141,0.4050384,8.198521,0.8492702,31.940256,0.25965667,677.6568,0.30653384,1420.0239,0.15283938,-86.18132,-1.0412956,1743.7952,0.1634703,1122.4193,0.25861105,-93.30183,-0.88978267,2816.4531,0.11284,1012.4545,0.2946623,-96.66439,-0.830962,-18.572613,-0.27233693,28.01433,0.21708702,0.024160396,0.70987546,-0.02085173,-0.5891013,0.32598996,0.36773703,31.277306,0.25187796,16.795729,0.59307444,3.4476547,3.5635421,6.3219514,1.7031964,-13.4946375,22.110672,0.01332577,-0.008713991,0.17671232,3.1507878,2.378568,0.24494737,0.1736171,0.16333334,0.33562213,-25.16013,31
76,32.838516,0.06910558,31.811577,32.814957,34.569798,2.7582207,202.23956,341.34247,28.695166,31.420544,0.42047793,0.31872344,0.29590532,0.40625048,0.5341009,0.23819557,2.6478856,1.652486,1.6610812,0.9667846,0.16904026,0.44492537,27.887072,0.34263316,14.05758,0.5624269,5.212631,1.8960361,-2.7888706,-4.405336,0.023479844,1.8059198,1.1475475,0.48892236,7.219897,0.3140204,5.832187,1.8377078,30.353842,0.25986242,666.54614,0.2889854,1431.963,0.14647758,-99.8516,-0.91568154,1744.2373,0.13853043,1173.1115,0.24365464,-106.22796,-0.7776496,2828.2424,0.08411109,990.4197,0.32481006,-109.495674,-0.72672945,-19.931456,-0.24180835,31.017845,0.17694326,0.035366308,0.51801336,-0.024284717,-0.5352975,0.19520423,0.36221185,32.392593,0.19375347,14.230153,0.51925194,5.5425143,1.9217832,-6.543731,-2.008077,-13.332398,22.802816,0.019322123,-0.010155821,0.13802731,2.8007004,2.2784176,0.23065932,0.16233057,0.1983721,0.2188068,-28.919664,24
77,28.11322,0.053168498,26.85005,27.981121,29.161142,2.3110924,78.138885,99.46119,12.8246155,15.772884,0.50023,0.3955275,0.29385966,0.49111673,0.6635437,0.36968404,3.1568756,1.8625137,2.2604592,1.3154541,0.2609796,0.57984376,29.016304,0.3420409,15.515477,0.55021936,10.934114,1.0171009,5.132166,2.413966,0.017690191,0.76383835,1.2202529,0.50847596,5.286439,0.4226974,1.6391538,5.417186,28.407648,0.27077475,534.9776,0.32022062,1356.1882,0.14073257,-99.85971,-0.9290752,1635.0857,0.14132436,1097.832,0.28672242,-108.8184,-0.7635353,2692.3618,0.084782414,998.5064,0.29170242,-111.38229,-0.7241879,-20.600725,-0.23673919,29.292236,0.19744281,0.02833865,0.5584105,-0.025922693,-0.5618997,0.32783997,0.43822914,33.87748,0.21350342,15.395564,0.56956524,13.165673,0.9638019,2.8111255,4.984156,-15.664086,23.45525,0.010549235,-0.013228346,0.1871258,2.575644,2.6289434,0.19095238,0.13976526,0.1723301,0.21015115,-24.887396,31
78,37.050396,0.077890456,36.243923,37.53769,38.743164,2.4992409,128.04184,119.74525,32.412712,38.807728,0.44962525,0.23188436,0.35472298,0.44729185,0.53966886,0.18494588,2.5367079,1.3934046,1.7502683,0.9205427,0.15118034,0.38000837,17.72006,0.5370721,9.1259365,1.114975,3.507674,2.6623304,1.5007004,6.3137946,0.033700485,1.2061037,1.3065598,0.40316817,7.127615,0.37039426,7.286489,1.3311166,18.838688,0.45898864,814.27686,0.23807433,1336.7654,0.17018864,-129.59306,-0.6559597,1836.2628,0.11660054,1073.4945,0.2945463,-126.73522,-0.64669865,2852.5547,0.08007377,910.52545,0.3985082,-128.15619,-0.6267061,-14.856463,-0.37406516,24.986845,0.25867403,0.043905452,0.3609082,-0.013052926,-0.81511486,0.17632154,0.29733434,22.548538,0.26860952,8.246183,1.0778242,3.8706045,2.67311,-1.8765283,-5.256592,-9.445614,18.103283,0.03373575,-0.003490772,0.13280702,4.2260566,2.829244,0.140177,0.11183886,0.20518868,0.21467938,-31.019007,29
79,35.021843,0.059775036,33.949986,35.112766,36.320137,2.3701515,131.78076,268.11,20.116255,35.206608,0.47468236,0.49733192,0.21436962,0.4670023,0.67075366,0.45638403,3.9657197,2.3274329,2.35461,1.1351973,0.19166265,0.7172621,23.607864,0.39970604,9.307114,1.1047989,5.8097878,1.8397453,-3.5945985,-3.8627043,0.020252412,1.1823285,1.116638,0.49680424,7.980004,0.377099,4.90984,1.9130801,23.325514,0.37168056,752.4311,0.26112255,1381.0996,0.17218022,-105.60771,-0.85512453,1803.063,0.13341458,1119.1594,0.27431458,-107.46099,-0.7805388,2856.5945,0.08236098,944.28625,0.41998884,-109.88797,-0.7419314,-16.590717,-0.40556082,28.055647,0.26641172,0.043889735,0.46318236,-0.020257099,-0.59210455,0.2608734,0.4412032,28.129961,0.29732797,9.893883,1.1747739,5.1718345,2.3305893,-9.641932,-1.457782,-10.669025,19.1163,0.023563284,-0.003732988,0.11173601,2.4256065,1.9028543,0.27302632,0.2376365,0.2659091,0.5101039,-26.959057,38
80,35.675026,0.07889159,33.906178,35.811256,37.91936,4.0131836,117.78669,146.88678,22.71209,21.799656,0.596307,0.44053343,0.347093,0.57387716,0.8016453,0.4545523,5.6419983,3.0842044,3.372295,1.8939952,0.31965256,0.6496422,28.406464,0.39652446,10.423417,1.140799,-0.026173824,-518.2438,-6.9145923,-1.783978,0.023877827,1.598426,1.2441076,0.49813208,7.8144855,0.39983147,3.810223,3.003809,28.267965,0.3218184,684.98645,0.30443922,1424.7947,0.13603862,-96.84872,-0.9185606,1727.7656,0.14757447,1150.1343,0.22870253,-97.956635,-0.83847606,2844.766,0.09540004,1062.2382,0.27127147,-103.5555,-0.7469707,-17.469978,-0.434729,31.696775,0.2200696,0.045027886,0.44493023,-0.022968797,-0.56183666,0.3881368,0.48174798,32.573643,0.2542107,9.051102,1.344149,-0.9660013,-15.91334,-9.424197,-1.3689716,-12.431044,23.48381,0.027974317,-0.01203554,0.22180915,3.3258317,2.6289434,0.21438095,0.14452496,0.16010526,0.16396724,-23.495035,27
85,35.368847,0.052538194,33.862793,35.010746,36.62901,2.7662163,78.95991,176.74861,16.973076,32.433346,0.5734027,0.51468426,0.24748206,0.57698137,0.8068103,0.55932826,4.5416822,2.7930827,3.2411864,2.0858922,0.2729736,0.71297646,25.31488,0.41000918,10.403387,1.1487019,2.0212605,6.198857,-6.3084683,-2.2549407,0.017614586,0.94049126,1.1026146,0.48964703,7.867659,0.38047716,5.61068,1.8949987,27.285309,0.33069158,671.20074,0.29677677,1401.1782,0.15339911,-86.7951,-1.045227,1716.5768,0.14066623,1130.124,0.28028512,-90.92809,-0.90355784,2817.7178,0.085245244,952.4352,0.35390508,-95.5127,-0.82177776,-16.965435,-0.3836329,29.425917,0.24042694,0.048896294,0.34314433,-0.022175616,-0.5237037,0.35510093,0.47107622,29.258146,0.3269858,10.999951,1.1947066,0.9442632,15.3013735,-10.964955,-1.3259588,-10.73207,20.714863,0.022703724,-0.005194299,0.13557887,2.5256314,1.7275914,0.35391304,0.28330973,0.2075,0.39630044,-24.173187,35
86,34.376797,0.06397717,33.357586,34.469772,35.856796,2.4992104,158.6653,217.4181,18.10461,34.99383,0.34726092,0.41088858,0.20291391,0.32955933,0.46281713,0.25990322,2.6120687,1.446489,1.6560235,0.8269176,0.12160595,0.5604942,22.04308,0.3876493,12.972724,0.6540753,4.7920456,2.2340565,2.2220635,4.496379,0.021885285,1.2905171,1.2313322,0.43652424,6.9926424,0.33503792,7.021345,1.4086709,27.534304,0.31395468,699.16144,0.30244622,1404.4073,0.15508612,-132.39511,-0.6596783,1741.8591,0.1222714,1085.2411,0.29443905,-133.54738,-0.6168053,2829.657,0.088709004,994.4899,0.35018027,-136.62494,-0.5745401,-16.357166,-0.3660224,26.906506,0.27939656,0.035465892,0.53014416,-0.01820784,-0.57620317,0.16466561,0.38236165,26.845936,0.23605023,12.75436,0.77340627,3.1678097,4.2192345,-2.3826706,-4.9456654,-12.195686,21.292313,0.013173223,-0.006515813,0.095509,2.7256815,2.25338,0.15933333,0.10530167,0.2642222,0.45801497,-32.381058,31
89,33.95579,0.10723213,33.100906,34.163494,36.60749,3.5065842,223.87938,349.28134,46.59371,61.463478,0.42975467,0.37048805,0.30028698,0.40854347,0.5589985,0.25871155,3.2589374,1.9181224,2.1611805,1.1251103,0.17864583,0.5834713,21.751945,0.5525981,17.587255,0.54614294,9.564794,1.3804183,-4.7830787,-2.6178234,0.029649906,1.6562648,1.1714655,0.5050998,7.802198,0.37635735,5.9646297,1.8921624,25.891819,0.3509618,725.8538,0.27022582,1394.0637,0.16679968,-90.50867,-0.95133203,1799.696,0.1257121,1151.7996,0.28724456,-96.339134,-0.80958855,2860.5854,0.06844255,877.6334,0.37264192,-97.986984,-0.7819986,-19.856644,-0.3511556,30.364794,0.2757559,0.03141055,0.64600754,-0.023842553,-0.55551666,0.2136032,0.45434913,26.849703,0.33513537,19.165888,0.49969003,9.384647,1.5805076,-8.012921,-1.6011133,-10.011019,18.240644,0.014067209,-0.007269855,0.12249537,3.5258818,2.6289434,0.22590476,0.16329755,0.14181818,0.1699219,-27.578308,32
90,31.506264,0.19594441,23.698479,35.561737,36.821922,13.123444,362.65173,413.3356,90.20352,66.85042,0.2707335,0.26284695,0.20615338,0.26430425,0.32288757,0.11673419,1.6358356,1.226763,0.8929399,0.47652468,0.0945729,0.43011573,20.024536,0.4478071,14.870939,0.5219009,6.206003,1.3869195,1.2471575,6.7611914,0.03179937,1.0453554,1.3437234,0.46507627,5.829338,0.5135495,10.974582,0.8773242,30.9773,0.20372847,756.3073,0.26647276,1444.1558,0.15780291,-176.76099,-0.33876938,1811.1406,0.12295932,1143.8888,0.23194534,-176.27293,-0.32863545,2887.2876,0.07945128,968.2993,0.30039853,-177.12045,-0.3157341,-20.338255,-0.2518151,31.702068,0.15524727,0.035783496,0.4458085,-0.011970956,-0.8015065,0.11935464,0.28317577,27.177046,0.13947433,16.859364,0.37171867,7.248491,1.5117953,-0.74488217,-11.4883375,-13.030971,22.316046,0.022300106,-0.007493773,0.090610325,3.050763,1.4271407,0.088596486,0.06888685,0.5917544,0.64240265,-36.460083,31
91,22.09659,0.14614144,20.3465,21.315397,22.735453,2.3889523,145.37732,354.75812,47.376724,76.57567,0.49451125,0.5476845,0.25729075,0.47373572,0.6503724,0.39308164,3.822863,4.1970344,1.8589554,1.4255136,0.23045684,0.9040851,25.877048,0.40213636,13.176487,0.6625801,10.423214,1.1765577,2.1840405,4.8491488,0.022488875,1.8679063,1.1861525,0.5393022,3.3566403,0.5353598,10.482655,0.93904,31.180218,0.26335606,570.7029,0.4017333,1360.91,0.16171199,-101.25102,-0.9279208,1610.6285,0.17005713,1032.192,0.24845771,-106.77611,-0.8245261,2728.4065,0.1003823,952.77844,0.31515065,-110.641495,-0.7616703,-17.257927,-0.32063362,28.809662,0.21596521,0.016409826,1.306069,-0.014113793,-0.86290365,0.28560904,0.7634714,31.533611,0.20785844,11.998483,0.7900242,11.635881,1.1924915,2.2081037,5.565163,-12.601033,21.796082,0.017510094,-0.004490666,0.17297292,1.1502876,2.5037558,0.19459999,0.17471361,0.18287128,0.2987211,-25.139755,32
92,28.868368,0.08642293,26.672424,28.769009,30.466019,3.7935944,105.24567,149.1326,27.80165,23.79805,0.97579503,0.39839378,0.62569493,0.9812314,1.2977159,0.672021,8.576811,4.163436,5.3743567,2.6813686,0.6342684,0.56791437,26.654346,0.5050494,11.160428,1.0074279,9.701575,1.2352636,2.6837687,4.410034,0.020993114,0.93981373,1.2368426,0.49256212,4.9806867,0.48082772,7.1452975,1.066048,27.063627,0.32745183,632.8187,0.3418861,1396.8336,0.16374092,-93.20326,-0.9556656,1693.7993,0.15722583,1080.5168,0.28201115,-98.22152,-0.84269625,2732.9636,0.11192465,1005.5424,0.32546362,-101.06214,-0.79488343,-16.680712,-0.3299516,25.339712,0.2627254,0.03248785,0.5127304,-0.026400678,-0.4630541,0.7254915,0.43907547,32.017525,0.2975417,10.020405,1.0937247,9.363523,1.2984453,3.709843,3.320136,-11.574542,18.86837,0.031444438,-0.016258955,0.50992304,3.750938,3.180566,0.17173229,0.12861523,0.12729508,0.14822471,-18.40675,33
94,35.282124,0.05203594,34.276733,35.034286,36.353634,2.0769005,48.006496,66.7953,14.438186,14.589935,0.54672444,0.37317985,0.37524357,0.5247607,0.7023483,0.32710472,4.197605,2.340219,2.9066918,1.3007746,0.2314355,0.5187233,23.567617,0.45439678,11.540252,1.042999,2.7233467,4.877719,-4.6308346,-2.7326407,0.021170285,0.94984823,1.1671711,0.46067378,7.4018188,0.3812077,8.191807,1.1820813,26.881584,0.34237972,707.33636,0.28533608,1411.6473,0.16816738,-77.566086,-1.1119016,1739.0284,0.12898783,1120.4816,0.3176977,-81.324844,-0.96915156,2848.9468,0.08129073,928.07007,0.4025218,-86.71269,-0.8635243,-15.858288,-0.43876663,28.31691,0.26417533,0.044926547,0.39873493,-0.017022744,-0.73172367,0.2713163,0.40820682,27.06227,0.31345278,10.997644,1.1252035,1.9917066,7.5046644,-7.832311,-1.6626879,-10.297731,19.66764,0.027802296,-0.00399603,0.14863442,3.5258818,2.3535304,0.27872342,0.20993535,0.13674419,0.21169549,-26.165575,33
95,29.504045,0.08477836,27.152967,29.154724,31.81855,4.6655827,126.096115,169.89752,35.152687,36.097385,0.6673566,0.39959776,0.37758726,0.6657426,0.88984936,0.5122621,5.42075,3.0818336,3.7152379,1.785592,0.36516577,0.56429446,29.794268,0.39031503,11.724832,0.9813985,-0.15288764,-77.27154,-4.58249,-2.03551,0.02064318,1.0112622,1.2911646,0.47362804,4.4843416,0.54942435,3.1023011,2.6158507,28.844671,0.32689276,619.6048,0.3103896,1433.1251,0.13732876,-112.48336,-0.81983024,1667.6631,0.17144921,1162.2786,0.24848182,-116.1957,-0.736066,2755.2795,0.11015891,1034.7422,0.29333872,-119.792915,-0.68208784,-17.628664,-0.31420156,28.409843,0.23471712,0.04422465,0.3505686,-0.029915843,-0.40690798,0.45518926,0.3789804,34.798653,0.26252842,10.595625,1.0374935,1.6347458,8.189642,-6.9255605,-1.4041064,-13.612392,23.76155,0.034443885,-0.019312155,0.2859117,3.5508878,2.7541313,0.161,0.11348967,0.19359222,0.30710948,-23.446072,21
96,34.37687,0.06654997,32.960007,34.325455,36.130123,3.1701164,74.81083,202.57585,19.497763,17.494253,0.6310028,0.48607743,0.25249988,0.6444716,0.9053452,0.6528453,5.042238,2.49239,3.3479893,1.7867941,0.33829725,0.6957016,28.114786,0.3562809,12.74784,0.833675,10.273378,1.3861668,-5.5761304,-2.2521245,0.018496022,1.3501725,1.1021638,0.49659947,8.280373,0.31993368,8.795262,1.3040122,29.16038,0.32093057,623.0692,0.292009,1423.1276,0.13980523,-77.531494,-1.1312239,1723.5511,0.13542627,1082.107,0.32730845,-84.127266,-0.93287325,2813.9573,0.081707366,891.97205,0.39927125,-87.16285,-0.87440145,-18.74892,-0.33986768,29.253075,0.27479497,0.04726488,0.4142566,-0.024481285,-0.47869378,0.4290268,0.50008935,31.126785,0.30600372,12.872481,0.9176509,11.045099,1.4023399,-9.500831,-1.3086188,-13.197623,22.977217,0.02096037,-0.00605678,0.15055564,3.0257566,1.6524788,0.39924243,0.2937083,0.20316666,0.41601878,-21.933353,26
97,24.459972,0.07413416,23.119562,24.233828,25.57231,2.4527473,65.99089,121.16142,21.387291,33.46984,0.46928728,0.44327545,0.2708652,0.44945946,0.62731093,0.35644573,3.589615,2.014956,2.0476203,1.286864,0.19072694,0.5689907,25.968437,0.37151736,11.362236,0.77914876,5.5268617,1.8646688,6.4024277,1.3706403,0.016972778,1.2572802,1.1840733,0.51640165,3.9786162,0.4726006,8.44891,0.744591,30.198568,0.22904882,592.4512,0.3704368,1431.0338,0.1776855,-106.5588,-0.8839438,1623.3171,0.16613054,1104.748,0.24712314,-110.7128,-0.8026734,2720.341,0.10756377,1042.1589,0.29823086,-114.991,-0.7348607,-15.041166,-0.35299525,27.846676,0.19147749,0.025055999,0.63479656,-0.010111475,-1.1351665,0.24404888,0.3871735,31.490965,0.20802513,10.195754,0.9139849,5.4237986,2.210098,5.068536,1.9784608,-11.736763,22.503551,0.010667144,-0.001399743,0.1400192,2.650663,2.1281924,0.22011764,0.18644346,0.23214285,0.338639,-28.03095,28
98,36.27348,0.07882923,34.902233,36.165504,38.38444,3.4822083,138.65802,230.11873,21.118101,20.858688,0.4769962,0.37531942,0.31578398,0.46738347,0.6147785,0.29899454,3.3659058,1.8438118,2.1884654,1.1912676,0.22290255,0.55956626,24.515823,0.3305499,13.084006,0.6472203,5.2983704,2.2549732,-3.7141283,-2.7510927,0.027410392,1.1986363,1.2730821,0.4644996,7.8854213,0.3125989,16.124939,0.6457526,29.240395,0.26547617,656.5594,0.3174198,1414.913,0.14374095,-106.20406,-0.8498846,1745.3171,0.13854283,1108.91,0.2983721,-103.422745,-0.79461455,2798.3508,0.08254014,927.31305,0.34371507,-105.84357,-0.7554188,-18.473032,-0.29663637,28.719347,0.21043563,0.056340966,0.28816497,-0.02136636,-0.45679066,0.27475616,0.42082968,26.963787,0.24931043,13.329874,0.676939,5.5104237,2.4689343,-6.2085147,-1.7822906,-14.048472,23.156693,0.034725953,-0.012738232,0.15805647,2.975744,2.7290938,0.19568807,0.15860264,0.1545283,0.25888777,-27.015953,39
100,37.65464,0.067305446,36.444088,37.642704,39.28162,2.837532,176.98761,348.55225,31.180004,52.830017,0.6536211,0.4131525,0.42578083,0.61110836,0.8777127,0.4519319,5.859655,3.611152,3.5683239,2.0779781,0.31654525,0.60943806,23.22237,0.43184206,12.027509,1.1249375,0.6630571,20.986847,-15.774723,-0.9863054,0.02063989,1.1491939,1.114848,0.51338154,8.7672,0.36185536,7.140473,1.6271265,27.136074,0.3385219,759.1813,0.23352942,1376.7543,0.14160545,-75.0158,-1.1264737,1811.2192,0.12572204,1112.2716,0.27364752,-79.10715,-0.9579373,2917.2234,0.07308679,895.5017,0.36850196,-83.46005,-0.87097573,-17.494768,-0.40190166,28.49025,0.25016057,0.047504056,0.35530192,-0.02490715,-0.5169641,0.3604242,0.49855268,25.650064,0.34143242,12.076383,1.129622,0.513459,29.443174,-20.69822,-0.6797453,-11.179353,21.087534,0.028092286,-0.010302532,0.21089451,3.575894,2.2789881,0.2987912,0.3102492,0.12892857,0.13495164,-22.967245,28
103,33.492214,0.06373548,32.27569,33.46673,35.08528,2.8095932,55.388855,75.524216,17.477524,17.54505,0.5337767,0.39486265,0.31690264,0.5119443,0.69872105,0.3818184,3.8455136,2.1790419,2.3021288,1.2714705,0.25902635,0.5304389,29.551727,0.33369315,13.298509,0.7454187,-2.9268353,-3.3869135,-1.534069,-5.915771,0.02391266,1.1763343,1.1754117,0.46612862,7.2773,0.36805788,2.9144418,3.4613461,29.667458,0.2527997,759.4039,0.23694775,1402.2504,0.16149962,-109.08716,-0.82371294,1798.2611,0.13195632,1150.5322,0.24286409,-113.49862,-0.73014146,2936.8132,0.082986064,1017.21606,0.25580895,-118.50052,-0.6570487,-18.946632,-0.3244634,33.01234,0.22122373,0.035672046,0.5152144,-0.02458103,-0.40015045,0.33676875,0.3691474,33.392967,0.2383193,14.101543,0.77529436,-2.3140137,-5.1598263,-1.9685643,-5.3995485,-13.346205,25.06104,0.03045731,-0.014583601,0.17951249,2.6006503,2.1281924,0.22941177,0.18970783,0.22023529,0.38235793,-24.586508,29
104,35.051277,0.05963039,33.40222,34.784695,36.56433,3.1621094,65.83326,98.24009,19.29132,12.550097,0.44159338,0.74148804,0.20042747,0.2311057,0.68813884,0.48771137,5.0123353,3.3614914,3.5304613,1.8954619,0.17452873,0.9756195,23.017025,0.3258542,11.243812,0.9554803,1.1148038,8.571247,1.4381492,6.733616,0.019322505,0.91221124,1.1368152,0.49482936,7.213823,0.40787247,7.140692,1.4872317,25.92389,0.40476003,695.02545,0.29031032,1449.1162,0.15065432,-140.25981,-0.61948794,1718.2244,0.125339,1114.2057,0.26382416,-138.45634,-0.6061051,2781.2175,0.097544596,991.267,0.35759658,-141.18056,-0.56713927,-14.313091,-0.51628417,25.137897,0.38754636,0.048667885,0.40436986,-0.01704585,-0.7349237,0.31711644,0.55739063,26.361185,0.31512478,7.615359,1.9440697,-1.185813,-11.516306,-3.516107,-3.562957,-13.245743,22.318674,0.019192249,-0.006365567,0.099475674,1.5753939,1.4772159,0.22406779,0.19360204,0.46327272,2.2435853,-27.353151,29
105,36.011303,0.056324992,35.249954,36.194164,37.111225,1.8612709,64.83834,93.079575,16.352272,19.029873,0.32151255,0.36178717,0.18989605,0.3175644,0.4228353,0.23293924,2.0334802,1.1726156,1.4675082,0.8595819,0.11679164,0.58540815,23.18908,0.3643279,13.114076,0.61063385,5.256922,1.8236657,1.0880996,8.9340315,0.024003107,1.0276805,1.1582247,0.4733336,8.850249,0.28186586,6.7915397,1.236278,22.683113,0.3493965,845.17755,0.21179028,1292.4292,0.17882788,-111.22427,-0.78583,1892.1805,0.11747272,1093.1217,0.2982466,-113.386536,-0.7179638,2949.0437,0.07525586,958.20557,0.32605195,-116.13705,-0.67739046,-18.218374,-0.36765978,31.168306,0.23098841,0.032859426,0.5598268,-0.011153021,-1.0858631,0.15005176,0.41277945,27.435328,0.24384706,12.771158,0.7126189,4.17156,2.6962473,-0.23735835,-47.420193,-12.660926,21.128456,0.02215754,-0.004409412,0.08100943,3.1007752,2.02855,0.24629629,0.15746011,0.235,0.33979538,-30.766228,24
