ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
247,36.41317,0.07090508,36.14989,36.755127,37.43459,1.2846985,151.35515,272.77588,35.413193,62.54523,0.33385935,0.4072007,0.19735774,0.32066122,0.44021535,0.2428576,2.417852,1.7556938,1.6496283,0.8992498,0.1295446,0.5964658,21.981367,0.369711,15.387894,0.54091865,9.2577915,0.98768044,4.0979404,2.3757913,0.026242793,1.1913966,1.1748836,0.4756939,9.111466,0.3025818,5.1766133,1.9646431,22.23958,0.38514376,838.7497,0.2338096,1402.8495,0.16866657,-130.02707,-0.6463515,1860.3633,0.11206915,1125.842,0.296041,-129.8168,-0.61637026,2933.5579,0.07438618,958.15485,0.3636869,-132.26564,-0.5832099,-21.036528,-0.34961197,31.51385,0.27209842,0.022131264,0.9365226,-0.012215775,-0.77267903,0.17984238,0.42524806,26.065317,0.26109585,16.46048,0.6090432,10.46781,1.0408471,0.74587005,15.761544,-13.809891,22.733501,0.007393539,-0.005378997,0.09294242,2.4506128,1.9529295,0.2075641,0.20162283,0.31126758,0.49547508,-29.406237
248,25.445042,0.08554056,24.10755,24.886366,26.158457,2.0509071,45.15022,58.460094,26.036139,34.71307,0.46483788,0.50993484,0.2330297,0.44670227,0.6543873,0.4213576,4.110881,2.9154787,2.7265086,1.590172,0.21239723,0.71437335,27.225203,0.32673746,11.025743,0.82479405,8.326125,1.135399,2.5349848,3.5627127,0.017129915,1.0456363,1.2013929,0.47208548,4.7047725,0.42036963,11.575156,0.6225396,32.0031,0.2673221,633.6738,0.3776962,1374.6252,0.14028218,-130.45764,-0.6896578,1686.5873,0.17705986,1102.0292,0.25762713,-132.92079,-0.6385404,2746.4023,0.108900286,959.39166,0.31975862,-134.87148,-0.61079836,-18.725397,-0.33001882,28.987152,0.23893192,0.021381129,0.8040752,-0.01632594,-0.76422775,0.31378245,0.4087553,32.289856,0.25576985,11.918719,0.946833,12.653466,0.8806133,3.3503752,3.3464234,-13.43811,22.256773,0.011626565,-0.010617304,0.15094775,2.1005251,1.4772159,0.24627118,0.226685,0.41033897,1.135974,-26.181446
249,33.75694,0.08113207,32.852512,33.839752,35.586567,2.7340546,155.89308,354.8495,21.58301,20.409025,0.65529805,0.46936044,0.3145948,0.6660519,0.8836366,0.5690418,5.623747,3.2746544,3.820079,1.988815,0.35914212,0.6748843,27.29357,0.38956133,14.05079,0.7188658,8.877627,1.3956418,2.331593,5.157283,0.02114128,1.1807853,1.1445135,0.49661434,7.8179193,0.35874856,11.379919,0.8808245,27.365097,0.30716637,594.60474,0.39848232,1367.0359,0.14778654,-78.19126,-1.1137722,1652.4707,0.1853687,1044.5955,0.26560554,-78.35715,-0.9887712,2734.3386,0.10976308,932.28815,0.34762517,-82.857216,-0.8969509,-17.96116,-0.36047283,28.543018,0.24139634,0.037665676,0.48749152,-0.014402032,-0.86061436,0.43633753,0.49449012,30.120523,0.31548023,13.645776,0.7926217,8.685017,1.571785,1.174795,11.327196,-14.022586,22.831932,0.015747981,-0.006697276,0.17980191,3.2508128,1.8277416,0.37342465,0.34572223,0.18163934,0.37487563,-21.494946
251,34.328712,0.082561396,32.143684,34.073658,36.45674,4.313057,129.80089,136.99576,46.88599,96.32892,0.5462791,0.34152767,0.3768381,0.5220951,0.6794262,0.3025881,4.0343547,2.1795983,2.2537675,1.2800078,0.2972334,0.5609802,25.979845,0.3221292,12.709707,0.6843821,2.3243968,4.3871665,-1.3767774,-6.1709876,0.027605623,1.1571505,1.4625726,0.48369157,6.820477,0.37321556,6.336846,1.5873516,24.322712,0.33809018,724.42676,0.27892718,1417.187,0.15006971,-135.59552,-0.6171592,1753.1934,0.1427444,1165.5935,0.2583621,-135.4623,-0.58599246,2841.9062,0.08067254,932.2122,0.4032368,-137.69054,-0.5556683,-18.147608,-0.3414504,29.534954,0.2416766,0.03261018,0.4610723,-0.01864496,-0.52023107,0.37378243,0.40600628,28.21385,0.24226356,13.515267,0.73054624,2.7342756,4.7016706,-3.170224,-3.1447017,-14.273671,24.999012,0.025250634,-0.013339714,0.25039807,2.8007004,2.856427,0.12315789,0.09775834,0.22586538,0.27841446,-25.138275
253,34.80087,0.063040406,34.04572,35.045525,36.052017,2.006298,180.55537,350.87454,21.351599,28.441038,0.49140528,0.3710888,0.33195093,0.47555947,0.62714756,0.29519662,3.1895537,1.739743,2.1903281,1.2449721,0.19671811,0.5370366,22.191551,0.47556967,14.112142,0.68082947,7.4941454,1.3544357,-1.3863518,-8.26656,0.019585079,1.136438,1.0935007,0.5177546,8.321298,0.33730283,15.271372,0.6811602,28.513134,0.30847257,692.6604,0.32739234,1407.567,0.14854962,-126.575554,-0.69953936,1751.4255,0.14559598,1131.638,0.26225996,-126.11206,-0.6558001,2826.8481,0.09440015,971.046,0.33819434,-128.45747,-0.6228647,-17.97244,-0.38525277,28.633219,0.29082873,0.038509347,0.48327425,-0.011807483,-1.1912796,0.24501233,0.4249458,26.98585,0.31458047,14.851511,0.73533714,8.459816,1.3324223,-2.9985552,-3.9159844,-11.53515,20.28165,0.022895096,-0.009099651,0.15990697,3.1007752,2.0535939,0.20085365,0.17547289,0.2725,0.26042992,-26.485466
255,34.74217,0.08799652,32.172012,34.080154,37.661976,5.4899635,134.292,201.6384,35.36842,66.763954,0.96628124,0.44882822,0.56917506,0.9116743,1.3038372,0.7346621,8.35931,4.345817,5.4845824,2.957603,0.57380253,0.65502703,24.768604,0.53513753,8.218974,1.7057258,4.271156,3.6742446,-4.863586,-2.6008544,0.022141473,1.3585464,1.1635073,0.47571293,6.7383432,0.43500713,5.213751,2.1651924,22.972326,0.44222492,656.947,0.32834497,1387.0723,0.15906061,-87.624916,-1.0143551,1715.1302,0.15795757,1115.2058,0.3141426,-88.34027,-0.9221188,2776.2878,0.09075732,975.46783,0.372398,-91.644875,-0.8594277,-14.762278,-0.4781838,26.259317,0.30231884,0.043422293,0.5158058,-0.021701757,-0.5836073,0.6627123,0.54803723,28.49346,0.3848286,7.3152504,1.9000206,2.8311036,5.8095436,-5.764583,-2.2498446,-9.838333,18.118288,0.0310228,-0.014028088,0.4208452,3.1757941,2.603906,0.23413461,0.16676569,0.14681318,0.17291856,-18.963774
257,25.220097,0.10576292,23.297132,24.198973,26.880816,3.583683,31.270134,34.502945,56.768646,97.67373,0.4945107,0.46230745,0.24219672,0.49062276,0.69413185,0.4519351,3.417745,1.8239197,2.4853091,1.3705994,0.20657241,0.63998437,24.113096,0.45599866,13.561221,0.64580315,9.694661,1.1323532,1.1576872,10.461303,0.017317314,1.2563916,1.148726,0.5295567,4.776712,0.41149274,9.664922,0.6500495,31.521238,0.26589382,676.259,0.3370299,1410.6399,0.16022842,-107.39189,-0.87195367,1733.0835,0.17225085,1113.9934,0.28750324,-111.99663,-0.7806377,2797.0913,0.11240986,1016.57623,0.29087025,-114.1814,-0.7463287,-17.697672,-0.31607476,27.983976,0.25118104,0.02492205,0.6337894,-0.018398287,-0.70676446,0.26389655,0.42687023,29.493162,0.29194137,14.301545,0.62880564,11.683154,1.1005154,-2.758205,-4.8592505,-11.774243,20.446735,0.016203828,-0.004731716,0.15193532,2.7256815,2.203305,0.21227272,0.25312015,0.22627907,0.38127097,-26.149231
262,35.152615,0.09254872,34.833694,35.921417,36.65534,1.8216438,162.44177,153.54382,52.855778,84.35315,0.3321652,0.3637762,0.1998356,0.32828712,0.4258113,0.22597569,2.3107812,1.5344206,1.4766829,0.8909859,0.14021379,0.54580534,25.82189,0.3249494,14.802931,0.58945274,7.2176576,1.3628228,3.4013944,2.55034,0.032002542,1.3710841,1.2236986,0.47242838,8.203453,0.34941107,10.518908,0.85634476,29.201052,0.29213992,757.0652,0.2804315,1425.6743,0.14723232,-129.5677,-0.66000295,1826.7222,0.12817316,1164.0394,0.2756405,-130.19283,-0.6119042,2912.6333,0.08554739,1041.2087,0.3236726,-132.5359,-0.5801931,-21.703363,-0.32200634,33.219276,0.25540814,0.031185387,0.5607616,-0.016699653,-0.6071051,0.18705842,0.3778304,31.254938,0.18751633,15.757833,0.63196903,6.805922,1.7047446,2.1946998,4.2091694,-14.762299,23.416056,0.014970835,-0.009329213,0.10663749,2.7756941,2.15323,0.1860465,0.15198897,0.2702439,0.40813366,-29.708012
263,37.524136,0.04928568,35.72211,37.509453,38.955326,3.2332153,106.55098,150.37402,23.254168,25.097572,0.7616112,0.38421103,0.51589686,0.7338473,0.9905514,0.47465456,6.385175,3.3392715,4.23861,1.9733213,0.33514276,0.48450598,20.232716,0.56188565,7.9996285,1.4262468,3.0097175,3.9499242,-7.9260206,-1.7797878,0.020323506,0.7869374,1.2200778,0.4225118,6.973236,0.34576687,11.681435,0.9672413,24.566425,0.39661777,715.6094,0.29128185,1404.4094,0.1566373,-119.54997,-0.75088286,1737.8331,0.13889073,1151.2235,0.29661396,-112.32726,-0.76004136,2771.7742,0.08702837,955.52704,0.35222012,-115.06621,-0.7172548,-12.700616,-0.493711,24.05901,0.32443187,0.048003625,0.34490618,-0.018051112,-0.68389565,0.4029206,0.37709925,23.762062,0.35509518,5.170398,2.244688,2.289596,5.98041,-13.936389,-0.98990864,-10.074094,19.17346,0.030825946,-0.012314817,0.27043158,3.975994,3.0545819,0.15114753,0.10501519,0.16101694,0.16716677,-24.39979
264,31.725391,0.19337264,23.475208,35.05865,36.775757,13.300549,273.70667,290.25046,163.00189,266.9342,0.3686554,0.3044378,0.270326,0.34961614,0.45485193,0.18452594,2.4303892,1.6529226,1.4123365,0.9645395,0.16037564,0.467133,25.096888,0.35460365,14.218891,0.56070435,5.4086814,1.6376305,7.5833483,1.1542504,0.044398956,1.3028264,1.4408284,0.48126495,6.2380815,0.4501695,14.703265,0.7134891,31.054882,0.27774832,769.2372,0.2627288,1414.3972,0.15746498,-153.26387,-0.49595892,1843.3081,0.11905549,1127.2991,0.26451796,-153.53532,-0.47046965,2894.5283,0.08137157,1024.8491,0.2965871,-154.82141,-0.4537713,-21.404036,-0.24339697,32.193768,0.2073209,0.02035641,0.95280325,-0.015557561,-0.58134776,0.20795713,0.37915626,29.711353,0.2216497,17.313969,0.43236655,8.187223,1.0760903,6.4007926,1.2371697,-14.416883,24.510597,0.009100194,-0.009266404,0.14257976,2.575644,2.428643,0.10453609,0.09622803,0.2989247,0.46537405,-30.281467
267,34.392723,0.09666131,34.05518,35.085472,36.04128,1.9860992,237.07063,381.53848,34.987778,53.36941,0.41612858,0.39760667,0.23242116,0.41689977,0.5613946,0.3289734,2.8026273,1.5349623,1.9092729,1.2242845,0.18075849,0.6310724,25.712742,0.29818007,16.620956,0.49466145,6.344938,1.2285261,-1.452757,-6.867272,0.023568979,1.2801917,1.0986085,0.47926787,8.775463,0.28791484,12.71049,0.66109806,31.752846,0.23117621,741.0837,0.28020802,1430.9631,0.15602915,-101.30415,-0.8792596,1810.5962,0.13086453,1203.1829,0.23753166,-104.95117,-0.76892537,2924.1543,0.08954719,1026.2365,0.29281646,-108.271614,-0.71848565,-21.616472,-0.2685896,33.067574,0.19096103,0.032440327,0.6066106,-0.014090999,-0.6824338,0.24548192,0.40846962,29.361128,0.22642215,19.513485,0.4027932,7.0340996,1.3001034,-4.5271697,-2.4731667,-12.945225,21.023865,0.008856527,-0.006396872,0.0946368,2.575644,1.5272909,0.36557376,0.26501796,0.29196426,0.5836413,-26.091867
268,35.656425,0.059816096,34.148964,35.55531,37.213165,3.0642014,181.87086,384.0155,14.029209,9.964694,0.38707253,0.44350392,0.20316505,0.3676544,0.54386675,0.3407017,2.8222692,1.6401088,1.7954226,1.0250437,0.16729096,0.7421718,25.339321,0.3766862,16.594973,0.56070244,3.2587059,3.0363164,1.7660916,5.934587,0.020760456,1.3437544,1.1033949,0.5254554,9.0277605,0.29034427,6.302854,1.4083333,30.06702,0.27381614,775.8779,0.22397542,1395.4692,0.17527527,-99.56323,-0.8887202,1842.4443,0.1141336,1105.6742,0.27730814,-104.21499,-0.7757587,2948.7048,0.07500312,968.06274,0.31638086,-108.42005,-0.711311,-21.475256,-0.31892973,33.05957,0.25653327,0.03313205,0.5696715,-0.020824527,-0.54995215,0.22325277,0.5449355,29.808554,0.26984346,18.084677,0.58121216,1.5998989,7.28391,-1.696644,-6.671281,-13.75669,22.502453,0.012455872,-0.004270296,0.09222247,2.5006254,1.752629,0.318,0.25678557,0.26096773,0.42024457,-27.160803
269,25.78873,0.11379416,24.09854,25.075657,26.585056,2.486517,103.09483,195.3289,46.968273,69.30058,0.43970656,0.45530212,0.21984184,0.4342639,0.60808355,0.3882417,3.2280872,1.9446273,2.1440947,1.3474936,0.18167262,0.6170289,27.236479,0.3855079,13.1924,0.60087436,8.410318,1.375018,3.1170142,3.2950895,0.019965528,1.79089,1.1335618,0.51836836,5.035689,0.41308233,10.195037,0.78272045,30.783087,0.27164617,601.6516,0.37429777,1389.2131,0.14318772,-96.93503,-0.96857417,1652.5276,0.173775,1123.078,0.2526121,-102.350716,-0.8524125,2714.153,0.104524106,1003.6414,0.2718153,-105.8853,-0.79237634,-18.268686,-0.29702464,29.194416,0.22335216,0.030565768,0.6539537,-0.017960818,-0.7429005,0.2365082,0.4177354,32.39214,0.27250308,12.940954,0.69393957,9.535396,1.4115299,1.1254706,10.60316,-13.453411,23.553877,0.011207841,-0.006503881,0.11603161,2.475619,2.0530796,0.2552439,0.19834207,0.22776315,0.2931436,-27.446468
270,23.128185,0.104298465,21.05933,23.122334,24.506351,3.4470215,101.864494,134.93608,31.294601,32.232,0.43997678,0.3435286,0.2990741,0.4045303,0.5710641,0.27199,2.9431064,1.7128615,2.009659,1.3442501,0.22232497,0.49216923,29.990103,0.23436567,12.327555,0.45927012,3.4842308,2.4375591,1.765446,4.924707,0.019242153,1.34584,1.2580173,0.50311995,3.4480283,0.5526561,10.291991,0.8838911,34.378735,0.21686074,681.077,0.32217368,1446.3153,0.17337888,-144.4273,-0.5871896,1725.0483,0.16553812,1175.8955,0.25055328,-147.58417,-0.5377861,2814.6511,0.102330945,1033.9692,0.30331254,-149.54385,-0.5107886,-19.166138,-0.2500609,30.75979,0.188636,0.01663147,0.9886217,-0.020615278,-0.55611986,0.29141822,0.32552204,34.420208,0.14529695,13.437916,0.50539756,6.6699486,1.506211,2.1055992,5.660153,-14.953027,26.465603,0.01598364,-0.013772014,0.1936187,2.6006503,1.7025539,0.16411763,0.1367182,0.40880597,0.60998535,-27.956089
271,36.244724,0.10453338,36.5617,37.047585,37.787003,1.2253036,166.8964,270.10358,30.93092,40.31824,0.4625109,0.49253008,0.23266622,0.44594774,0.65065885,0.41799262,3.6239855,2.2514625,2.334776,1.7508471,0.20626412,0.6844816,27.785927,0.27153304,12.246262,0.774446,4.2737308,2.4706702,-0.2770297,-41.53529,0.023505637,1.4244976,1.0027988,0.53128815,9.545451,0.31168234,8.491885,1.3216139,27.67078,0.30181733,786.82574,0.24541622,1419.8168,0.17669076,-115.43847,-0.7741173,1828.4746,0.12827404,1148.5736,0.27018908,-114.94376,-0.7300309,2931.456,0.07714276,976.2071,0.3572379,-118.282845,-0.67939466,-20.658375,-0.3698796,33.159306,0.21120575,0.03540136,0.51317036,-0.019303404,-0.6322628,0.29260987,0.45703876,31.188711,0.24256657,13.347993,0.8973115,4.2262263,3.2233393,-6.208304,-1.9549212,-14.342462,23.568495,0.012458196,-0.006727474,0.11919844,2.1505377,1.2268403,0.40122446,0.3479891,0.45738092,0.7064736,-24.19227
274,33.861076,0.11606332,32.0478,34.80121,36.7077,4.6599007,222.50424,274.99475,79.84719,176.74876,0.39795408,0.40543845,0.22293964,0.39505646,0.5436263,0.32068667,2.9947233,1.6443665,2.096587,1.1809882,0.17707254,0.58520085,23.78154,0.36959332,17.081198,0.46229675,7.2010484,1.3202348,4.7753744,1.7687837,0.03545697,1.52814,1.266911,0.4478154,7.349068,0.3707157,9.493761,1.1986966,27.790897,0.33656302,737.5911,0.287403,1417.189,0.16224018,-132.96516,-0.63614416,1800.5416,0.12945269,1097.2115,0.26211697,-133.61893,-0.59263074,2885.6072,0.07808884,948.2568,0.3647771,-135.52426,-0.567224,-20.007425,-0.29108208,30.893244,0.24944077,0.025290448,0.7178467,-0.01661486,-0.58841425,0.24159718,0.37039745,26.933664,0.3116321,19.362892,0.40761423,7.5124674,1.5932063,1.9979937,4.94686,-14.783558,24.433083,0.010355609,-0.00657064,0.13502274,2.8507128,2.3284929,0.16129032,0.10271817,0.27035293,0.48620597,-28.084707
275,22.88386,0.1382277,20.493347,22.363363,24.098843,3.6054955,92.488365,116.62534,31.44289,32.04167,0.37478396,0.53150636,0.20219666,0.28994727,0.5661899,0.36399323,2.9420805,1.7174364,2.0210714,1.1774498,0.18635076,0.8895849,25.254436,0.34567848,15.287253,0.4766641,10.57966,0.97656184,2.8660302,3.2695065,0.021746753,1.347808,1.3855549,0.5099301,3.685156,0.5645085,6.96112,1.3409873,31.254442,0.2641966,641.9114,0.3635968,1432.9617,0.15682228,-136.3845,-0.648598,1722.4282,0.16229711,1161.4757,0.27749982,-140.59404,-0.58048624,2766.2002,0.10068989,978.6658,0.36749807,-141.38,-0.5690757,-20.792326,-0.2715616,29.043056,0.23229548,0.01638179,1.2140871,-0.016958447,-0.7997257,0.31649452,0.5238478,30.5497,0.29595953,17.948172,0.50335157,17.01813,0.71390176,3.2979715,3.9324732,-14.1191,22.230755,0.009274695,-0.008379189,0.12004296,1.7004251,1.6775163,0.19223881,0.15954992,0.3950769,0.9293308,-26.442451
276,27.07744,0.12840906,24.629833,25.760489,28.838017,4.2081833,102.220825,153.44868,80.02518,174.05614,0.6656443,0.49606052,0.29288,0.6687651,0.9495529,0.6566729,5.84318,3.302881,3.58623,1.9239244,0.37135595,0.72322935,28.314548,0.3634613,10.18019,0.9549174,16.876884,0.82408094,2.7236562,4.711992,0.02452145,1.6525896,1.1861831,0.56141627,5.37001,0.46570253,9.817218,0.83207005,28.702105,0.3242567,663.47516,0.35859504,1390.9689,0.1581422,-91.86506,-0.9761302,1743.3248,0.15949465,1030.0717,0.2903201,-95.75272,-0.8753903,2783.5005,0.11356628,1017.2273,0.2880871,-97.80853,-0.8393057,-18.734152,-0.32915425,26.462751,0.25598916,0.02484476,0.8057374,-0.02066943,-0.6698502,0.44215754,0.5055677,32.819675,0.23148341,9.6075535,1.1176255,20.660593,0.6833307,1.703307,8.435446,-13.207829,21.047592,0.021777889,-0.008807202,0.2719799,2.7256815,2.6790187,0.20962615,0.1845273,0.15875,0.19466986,-21.349195
277,35.207165,0.14634505,34.58879,36.566044,38.63754,4.048748,354.6328,400.56674,99.94216,143.10329,0.47514904,0.3322858,0.3206405,0.46202275,0.61107814,0.29043764,3.1003478,1.6626537,2.0679615,1.110643,0.2181434,0.47633508,25.003847,0.37140197,13.9021435,0.6109805,5.032577,2.0977175,2.211449,4.7305136,0.03979864,1.5094754,1.3785275,0.45814916,7.1250486,0.401762,6.7986975,1.9195501,24.519367,0.41742402,800.4058,0.22670947,1347.0822,0.16345617,-131.07573,-0.64165986,1847.1226,0.11761611,1118.5084,0.26384336,-131.80585,-0.59837544,2893.7632,0.078730434,923.33594,0.32587034,-133.5127,-0.57578886,-19.142754,-0.3119194,30.239117,0.24473183,0.02016096,0.95138866,-0.017799383,-0.57897466,0.267766,0.35503197,27.897179,0.24948452,14.589627,0.5692088,5.2497606,2.2627585,-0.5173865,-22.822477,-14.14591,23.734602,0.010243371,-0.011740487,0.18437944,3.2008004,2.9794693,0.12672268,0.112832956,0.19823009,0.276659,-26.919542
279,35.058994,0.092330106,33.639587,35.07961,37.26175,3.6221619,219.52888,247.76953,39.567875,45.0371,0.43269336,0.33439845,0.29976353,0.41872633,0.5459772,0.24621364,2.8929498,1.6914151,1.8892847,1.0760584,0.20114107,0.5604758,22.971832,0.40906394,14.118276,0.65652347,8.469051,1.1047755,1.3226813,7.4722185,0.031784445,1.4561554,1.3295594,0.47967854,8.102843,0.33697733,5.518511,1.7504809,20.94815,0.42131066,819.06476,0.23128495,1363.1996,0.18847816,-124.42488,-0.6776643,1859.4474,0.114946015,1105.1387,0.2657441,-125.68664,-0.6290035,2914.0889,0.07815838,914.34186,0.34958732,-127.24401,-0.6070154,-19.933868,-0.33847606,30.779589,0.2534902,0.020408122,0.8452405,-0.014362764,-0.7484603,0.24739194,0.45223975,26.30711,0.26664978,15.05131,0.6833863,10.7348385,0.9164132,-1.3345966,-8.365929,-13.559083,23.114077,0.014955221,-0.007801171,0.16433145,3.3008254,2.9293942,0.1434188,0.123891056,0.19518867,0.2589246,-27.162954
280,35.947582,0.10965478,33.985695,36.612297,39.0953,5.109604,180.68864,197.76656,54.99157,67.675224,0.47265634,0.46477526,0.21138716,0.4942808,0.6580764,0.44668925,3.490137,1.7687529,2.641354,1.4356927,0.2605408,0.6851309,25.08062,0.4193996,17.41251,0.5692663,6.995098,1.8553449,-0.35435224,-29.290457,0.029428367,1.1756535,1.3364172,0.46433142,7.10569,0.4031119,11.420149,0.95397794,28.952572,0.3155125,724.77057,0.25949118,1385.0657,0.1577428,-137.7169,-0.6094439,1812.0674,0.1341877,1112.5122,0.3196216,-138.31308,-0.5639723,2858.791,0.08539424,979.0337,0.32678455,-140.10251,-0.5401392,-19.312246,-0.33769354,29.816797,0.26561564,0.031867146,0.5873239,-0.023471013,-0.45125192,0.33387154,0.43729466,28.417482,0.33260557,17.26504,0.6488903,5.4489098,2.5147367,-3.358704,-3.1775348,-15.9260235,25.071243,0.015036915,-0.014326507,0.21850151,2.8257065,2.5037558,0.1377,0.108920656,0.26163045,0.38618326,-25.969185
285,34.395054,0.123905815,34.13197,35.42489,36.85975,2.7277794,304.82248,452.26776,47.125317,43.926174,0.4761249,0.36140865,0.2947723,0.46392944,0.6099002,0.31512788,3.1790702,1.7948813,2.2527254,1.2759316,0.22362727,0.49465206,27.852346,0.33400214,13.3457775,0.7108961,3.2643635,3.10934,-0.2942414,-34.48181,0.030964622,1.3841536,1.2493384,0.44894785,7.065109,0.38857144,9.175702,1.2326216,29.081238,0.309911,783.681,0.24101865,1393.2708,0.17745607,-119.34082,-0.72957134,1797.3752,0.12883987,1149.8534,0.2537543,-121.28137,-0.67248845,2921.1638,0.07676429,909.4616,0.3680734,-125.02797,-0.62047774,-18.333204,-0.33876154,31.4391,0.251987,0.02314967,0.7514017,-0.015999211,-0.608687,0.274584,0.35277617,31.281075,0.2571518,13.6066,0.7894476,3.0368648,3.7509065,-2.6185815,-4.0948157,-13.922426,24.43538,0.010176332,-0.011359499,0.18033017,3.0257566,2.7290938,0.16018349,0.15242974,0.20383838,0.23172916,-26.641443
287,34.456757,0.09192541,33.656033,34.970398,36.157967,2.501934,159.52507,233.54222,59.025803,103.02049,0.44124496,0.24112573,0.34077108,0.43012163,0.528921,0.18814993,2.249482,1.2840579,1.5276748,0.9457697,0.2095306,0.42633727,27.439663,0.3243364,15.266229,0.53811014,3.6372,2.4625897,1.6485449,5.1939425,0.03844418,1.3851742,1.3695679,0.45916522,7.5286427,0.30414692,7.398259,1.1543448,25.868536,0.29406986,795.46606,0.24203327,1393.3362,0.19166511,-121.67639,-0.6977834,1893.6986,0.14213975,1199.8096,0.27056208,-123.399574,-0.63795805,2906.2017,0.09657467,1075.7812,0.33492044,-124.745026,-0.6195156,-20.871437,-0.24849592,31.653032,0.20276639,0.02628416,0.6840604,-0.019937364,-0.40739533,0.25086135,0.36800414,31.61187,0.18311247,16.15159,0.4287978,4.430688,2.2461686,1.985014,4.535405,-14.555779,23.129549,0.018804228,-0.015536437,0.17434072,3.650913,3.1046572,0.13959678,0.12625755,0.17284483,0.19732612,-27.177876
